Time,Thrust,T_cc,p_cc,OF,T_tank,p_tank,x_tank
[s],[N],[K],[Pa],[-],[K],[Pa],[-]
4.915,2676.94379008826,2809.32126347147,1557173.5315962,5.13517126894758,286.222105263163,4304724.21052688,0.254188687677789
4.916,2676.93100915679,2809.30475055604,1557172.38080008,5.13487451521177,286.212105263163,4303716.21052688,0.254309956441239
4.917,2676.89913685123,2809.36945754791,1557163.01011248,5.13487560407612,286.212105263163,4303716.21052688,0.254334643960945
4.918,2676.81749263659,2809.36997706561,1557128.55609252,5.13487960746323,286.212105263163,4303716.21052688,0.254359336951861
4.919,2676.72792338362,2809.34112229943,1557091.89131944,5.13488386749601,286.212105263163,4303716.21052688,0.254384035443848
4.92,2676.65545537128,2809.30345759936,1557063.19621252,5.13488720137599,286.212105263163,4303716.21052688,0.254408739441212
4.921,2676.60655131766,2809.26924472162,1557045.35707043,5.13488927390461,286.212105263163,4303716.21052688,0.254433448936881
4.922,2676.57887160654,2809.24367515367,1557037.316388,5.13489020804218,286.212105263163,4303716.21052688,0.254458163920547
4.923,2676.56678899455,2809.22747460416,1557036.4769833,5.13489030556053,286.212105263163,4303716.21052688,0.254482884383075
4.924,2676.56439929071,2809.21912768191,1557040.10975754,5.13459285658947,286.202105263164,4302708.21052688,0.254604139409782
4.925,2676.53789915139,2809.28967179876,1557033.2009042,5.13459365988798,286.202105263164,4302708.21052688,0.254628880284738
4.926,2676.45825165799,2809.2938883946,1556999.65358107,5.13459756034378,286.202105263164,4302708.21052688,0.254653626644221
4.927,2676.36865604369,2809.26698561879,1556962.95698397,5.13460182672673,286.202105263164,4302708.21052688,0.254678378519921
4.928,2676.2951870581,2809.23006586464,1556933.78073403,5.13460521861488,286.202105263164,4302708.21052688,0.254703135917209
4.929,2676.24501045529,2809.19588128886,1556915.33659439,5.13460736276188,286.202105263164,4302708.21052688,0.254727898829499
4.93,2676.21617978525,2809.16999717383,1556906.74846453,5.13460836111858,286.202105263164,4302708.21052688,0.254752667246593
4.931,2676.20323235586,2809.15338397618,1556905.49484911,5.13460850684831,286.202105263164,4302708.21052688,0.25477744115927
