Time,Thrust,T_cc,p_cc,OF,T_tank,p_tank,x_tank
[s],[N],[K],[Pa],[-],[K],[Pa],[-]
4.3608,5121.74803523308,3098.58906895868,2698921.29290707,6.6118975114146,281.592105263168,3853711.68421145,0.438147598368439
4.3616,5121.53061336325,3098.55127293535,2698826.45369359,6.61197897465079,281.592105263168,3853711.68421145,0.438251072516664
4.3624,5121.3505162848,3098.49047318807,2698749.1851646,6.61204534009844,281.592105263168,3853711.68421145,0.438354601061699
4.3632,5121.22111353517,3098.42494201177,2698695.45446796,6.61117170309525,281.582105263168,3852772.68421145,0.438519027378008
4.364,5121.0513753095,3098.51745378001,2698624.17556858,6.61123297513579,281.582105263168,3852772.68421145,0.438622652566167
4.3648,5120.83317855024,3098.53178546373,2698526.24844329,6.61131714770665,281.582105263168,3852772.68421145,0.438726331625012
4.3656,5120.61155995479,3098.49714098689,2698429.42872964,6.61140036096088,281.582105263168,3852772.68421145,0.438830065315338
4.3664,5120.42577121679,3098.43729858051,2698349.49358986,6.61146905691595,281.582105263168,3852772.68421145,0.438933853650144
4.3672,5120.29067247018,3098.37126561869,2698293.10111534,6.61059706706234,281.572105263168,3851833.68421145,0.4390984460342
4.368,5120.11612882218,3098.46252853635,2698219.57659258,6.61066030619953,281.572105263168,3851833.68421145,0.439202331439445
4.3688,5119.89445282963,3098.47536640539,2698120.02636538,6.61074592347545,281.572105263168,3851833.68421145,0.43930627096898
4.3696,5119.67066941994,3098.43931384855,2698022.19199442,6.61083005740559,281.572105263168,3851833.68421145,0.439410265369319
4.3704,5119.48381060691,3098.3783306121,2697941.75050053,6.61089922843362,281.572105263168,3851833.68421145,0.439514314637148
4.3712,5119.34844400417,3098.31148763235,2697885.22411327,6.61002671826678,281.562105263168,3850894.68421145,0.439679074025362
4.372,5119.17414007692,3098.40229988358,2697811.79883004,6.61008990854305,281.562105263168,3850894.68421145,0.439783220666745
4.3728,5118.95299989685,3098.41496976882,2697712.48874399,6.61017536865382,281.562105263168,3850894.68421145,0.439887421623782
4.3736,5118.72981541268,3098.37893438514,2697614.9201792,6.61025932251013,281.562105263168,3850894.68421145,0.439991677641592
4.3744,5118.54346639607,3098.31806526219,2697534.70254407,6.61032834093461,281.562105263168,3850894.68421145,0.440095988716211
4.3752,5118.40845646631,3098.25136426067,2697478.32911018,6.60945506224482,281.552105263168,3849955.68421145,0.440260915812975
4.376,5118.23434909838,3098.34234489826,2697404.98057795,6.60951822304417,281.552105263168,3849955.68421145,0.44036532453799
4.3768,5118.0133116365,3098.35516826394,2697305.70788552,6.60960370047424,281.552105263168,3849955.68421145,0.440469787771466
4.3776,5117.79013013557,3098.3192425924,2697208.12752812,6.60968771312242,281.552105263168,3849955.68421145,0.440574306262028
4.3784,5117.60369311411,3098.2584287126,2697127.85589481,6.60975681801285,281.552105263168,3849955.68421145,0.440678880007101
4.3792,5117.46853620393,3098.19172977975,2697071.40168643,6.60888297110235,281.542105263168,3849016.68421145,0.440843975533443
4.38,5117.29425793431,3098.28271288327,2696997.95965285,6.60894624909299,281.542105263168,3849016.68421145,0.440948647220931
4.3808,5117.0730951674,3098.29553430752,2696898.61892417,6.60903183469973,281.542105263168,3849016.68421145,0.441053373615202
4.3816,5116.84980795829,3098.25959379425,2696800.97674913,6.60911594930192,281.542105263168,3849016.68421145,0.441158155466641
4.3824,5116.66326262378,3098.19874871488,2696720.64206003,6.60918514855836,281.542105263168,3849016.68421145,0.441262992772558
4.3832,5116.52799429378,3098.1320017878,2696664.12386366,6.60831071854332,281.532105263168,3848077.68421145,0.441428257468423
4.384,5116.35360825524,3098.22296694338,2696590.61782471,6.60837408843214,281.532105263168,3848077.68421145,0.441533193009932
4.3848,5116.13238962599,3098.23578675304,2696491.24139681,6.6084597544671,281.532105263168,3848077.68421145,0.441638183456648
4.3856,5115.9090589171,3098.19984401153,2696393.56633012,6.60854394621268,281.532105263168,3848077.68421145,0.44174322956064
4.3864,5115.72245333461,3098.13898565016,2696313.19090772,6.60861322071011,281.532105263168,3848077.68421145,0.4418483313192
4.3872,5115.58710561287,3098.07220895531,2696256.62358033,6.60773819424475,281.522105263168,3847138.68421145,0.442013765924515
4.388,5115.41262914078,3098.16317176303,2696183.06156953,6.60780164921497,281.522105263168,3847138.68421145,0.442118966212187
4.3888,5115.19136042194,3098.17600138539,2696083.65210325,6.60788739348539,281.522105263168,3847138.68421145,0.442224221604176
4.3896,5114.96798422238,3098.14006355066,2695985.94321721,6.60797166327286,281.522105263168,3847138.68421145,0.442329532854387
4.3904,5114.78131213819,3098.07919536109,2695905.52416545,6.60711652315362,281.512105263168,3846199.68421145,0.442495098147693
4.3912,5114.55532446384,3098.16357134856,2695808.0338462,6.60720067115304,281.512105263168,3846199.68421145,0.44260050927826
4.392,5114.29065217763,3098.16319640792,2695688.48817533,6.60730384570761,281.512105263168,3846199.68421145,0.442705976328274
4.3928,5114.03560244542,3098.11206494207,2695576.10376251,6.60740082930343,281.512105263168,3846199.68421145,0.442811499950065
4.3936,5113.82927775512,3098.03712300371,2695486.5953292,6.60747806456716,281.512105263168,3846199.68421145,0.442917079991158
4.3944,5113.68447840315,3097.9590638888,2695425.65993796,6.60660553967305,281.502105263168,3845260.68421146,0.443082819039315
4.3952,5113.50815468419,3098.04223530965,2695351.2499478,6.60666979983664,281.502105263168,3845260.68421146,0.443188498500516
4.396,5113.28992591115,3098.05051734008,2695253.25921791,6.60675441748416,281.502105263168,3845260.68421146,0.443294233446175
4.3968,5113.07198155324,3098.01264104177,2695158.06559824,6.60683661240716,281.502105263168,3845260.68421146,0.443400024572075
4.3976,5112.89125986455,3097.95165816984,2695080.39482865,6.60690367186474,281.502105263168,3845260.68421146,0.443505871845285
4.3984,5112.76111501593,3097.88580822879,2695026.2116572,6.60602467224371,281.492105263168,3844321.68421146,0.443671782831635
4.3992,5112.59057130505,3097.97828315489,2694954.43576335,6.60608669426577,281.492105263168,3844321.68421146,0.443777729306198
4.4,5112.37194373426,3097.99269034887,2694856.22199891,6.60617155474924,281.492105263168,3844321.68421146,0.443883731392097
4.4008,5112.14994616409,3097.95808446046,2694759.1141887,6.60625545206056,281.492105263168,3844321.68421146,0.443989789866593
4.4016,5111.96359842902,3097.89815636775,2694678.80681248,6.60632482876302,281.492105263168,3844321.68421146,0.444095904743673
4.4024,5111.82775798146,3097.83187242787,2694621.9616019,6.6054474831195,281.482105263168,3843382.68421146,0.444261988286152
4.4032,5111.65236316644,3097.9231364678,2694547.9185759,6.60551150163042,281.482105263168,3843382.68421146,0.444368202806978
4.404,5111.43018542721,3097.93606044608,2694448.04856373,6.60559784351602,281.482105263168,3843382.68421146,0.444474473202964
4.4048,5111.20594617721,3097.90003714428,2694349.89042425,6.60568269763077,281.482105263168,3843382.68421146,0.44458080023701
4.4056,5111.01845966186,3097.83894707251,2694269.04495382,6.60575257978243,281.482105263168,3843382.68421146,0.444687183906401
4.4064,5110.88229874725,3097.77182742747,2694212.04165289,6.60487473015152,281.472105263168,3842443.68421146,0.444853440981759
4.4072,5110.70710928592,3097.86261690772,2694138.08224272,6.60493871356638,281.472105263168,3842443.68421146,0.44495992461197
4.408,5110.48544974684,3097.87535259869,2694038.44447445,6.60502490478498,281.472105263168,3842443.68421146,0.445066464317012
4.4088,5110.26180592393,3097.83933178502,2693940.55085766,6.60510957947891,281.472105263168,3842443.68421146,0.445173060858142
4.4096,5110.0748358879,3097.77834718608,2693859.93267706,6.6051793057294,281.472105263168,3842443.68421146,0.445279714231793
4.4104,5109.93904407048,3097.71136624899,2693803.08839248,6.60430067647535,281.462105263168,3841504.68421146,0.445446145576112
4.4112,5109.76406490426,3097.80232571001,2693729.21240441,6.6043646249974,281.462105263168,3841504.68421146,0.44555289919885
4.412,5109.54251998882,3097.81521817404,2693629.61775299,6.60445082916779,281.462105263168,3841504.68421146,0.445659709096973
4.4128,5109.31888841738,3097.7793111126,2693531.71688799,6.60453555951727,281.462105263168,3841504.68421146,0.445766576035374
4.4136,5109.131836912,3097.71838578422,2693451.04797901,6.60460537032614,281.462105263168,3841504.68421146,0.44587350001195
4.4144,5108.99590200869,3097.65141042982,2693394.12494897,6.60372616626364,281.452105263168,3840565.68421146,0.446040106376512
4.4152,5108.82075302213,3097.74237588553,2693320.15620526,6.60379023245737,281.452105263168,3840565.68421146,0.4461471309062
4.416,5108.59908133583,3097.75526820115,2693220.49300535,6.60387654630936,281.452105263168,3840565.68421146,0.446254211917686
4.4168,5108.37534154586,3097.71934685335,2693122.52938937,6.60396138044304,281.452105263168,3840565.68421146,0.44636135017771
4.4176,5108.18817931767,3097.65839012411,2693041.796545,6.60403128734244,281.452105263168,3840565.68421146,0.446468545684071
4.4184,5108.05213113457,3097.59136622919,2692984.80889534,6.60315149581253,281.442105263168,3839626.68421146,0.446635327840417
4.4192,5107.87687263223,3097.68231393299,2692910.77559258,6.6032156553783,281.442105263168,3839626.68421146,0.446742624205326
4.42,5107.65514309142,3097.69520406652,2692811.07595017,6.60330205121921,281.442105263168,3839626.68421146,0.446849977258609
4.4208,5107.43135831042,3097.65927966349,2692713.07899302,6.6033869637786,281.442105263168,3839626.68421146,0.446957387768745
