Time,Thrust,T_cc,p_cc,OF,T_tank,p_tank,x_tank
[s],[N],[K],[Pa],[-],[K],[Pa],[-]
0.035,3954.42200692068,2993.35634847491,2027060.71080287,6.07069546790684,292.292105263158,4954955.78947369,0.965154102097864
0.036,3954.32339178327,2993.3060516355,2027124.69911591,6.070350368981,292.282105263158,4953835.78947369,0.965478319937378
0.037,3954.25956341162,2993.51612901865,2027210.18608351,6.07033704766004,292.282105263158,4953835.78947369,0.965848977260737
0.038,3953.9231726443,2993.38977028837,2027129.35848373,6.07034964295626,292.282105263158,4953835.78947369,0.966219930770328
0.039,3953.82469611278,2993.33866549872,2027193.25774341,6.07000433845114,292.272105263158,4952715.7894737,0.966544760578157
0.04,3953.76235823163,2993.54892674944,2027279.07633067,6.06999095449642,292.272105263158,4952715.7894737,0.966916260624549
0.041,3953.42698596262,2993.42335511762,2027198.39085729,6.07000353795158,292.272105263158,4952715.7894737,0.967288057848891
0.042,3953.32769112322,2993.37203772269,2027261.53131417,6.06965813216907,292.262105263158,4951595.7894737,0.967613501980504
0.043,3953.26469471738,2993.58171103691,2027346.72881607,6.06964483419982,292.262105263158,4951595.7894737,0.967985847536639
0.044,3952.9297527674,2993.45630561921,2027266.03220381,6.06965742968911,292.262105263158,4951595.7894737,0.968358491285108
0.045,3952.83030242698,2993.40482396382,2027328.75949435,6.06931186880621,292.252105263158,4950475.7894737,0.968684552140935
0.046,3952.76721046898,2993.6142016897,2027413.56405405,6.06929862134714,292.252105263158,4950475.7894737,0.969057746020719
0.047,3952.43267264835,2993.48907687631,2027332.81322148,6.06931123560023,292.252105263158,4950475.7894737,0.969431239107391
0.048,3952.33281299662,2993.43735999411,2027395.01112209,6.0689655377972,292.242105263158,4949355.7894737,0.969757919088963
0.049,3952.26951600857,2993.64635927762,2027479.38720501,6.06895234650986,292.242105263158,4949355.7894737,0.970131964117762
0.05,3951.93543988647,2993.52150563204,2027398.61631563,6.06896497419389,292.242105263158,4949355.7894737,0.97050630937325
0.051,3951.83524852682,2993.46958769404,2027460.31932149,6.06861913412913,292.232105263158,4948235.7894737,0.970833610895638
0.052,3951.7717557657,2993.67822867819,2027544.26839448,6.0686059988982,292.232105263158,4948235.7894737,0.971208509911034
0.053,3951.43811062146,2993.55363940939,2027463.46351789,6.06861864219313,292.232105263158,4948235.7894737,0.971583710177477
0.054,3951.33757216826,2993.50151105193,2027524.66747815,6.06827266056046,292.222105263158,4947115.7894737,0.971911635666688
0.055,3951.27388765319,2993.70979232001,2027608.1937699,6.06825958083772,292.222105263158,4947115.7894737,0.972287391519504
0.056,3950.94068067298,2993.58546941782,2027527.35903644,6.06827223910055,292.222105263158,4947115.7894737,0.972663449652253
0.057,3950.83979979518,2993.53313474733,2027588.0670676,6.06792611545592,292.212105263158,4945995.7894737,0.97299200154564
0.058,3950.7759205308,2993.74105740516,2027671.17038664,6.06791309138404,292.212105263158,4945995.7894737,0.97336861709947
0.059,3950.44314690541,2993.61699820736,2027590.30469197,6.06792576479067,292.212105263158,4945995.7894737,0.973745535966764
0.06,3950.34192565176,2993.56445802779,2027650.51934596,6.06757949877712,292.202105263158,4944875.7894737,0.974074716713134
0.061,3950.27785263349,2993.77202364887,2027733.20150922,6.06756653018369,292.202105263158,4944875.7894737,0.974452194844617
0.062,3949.94551057232,2993.64822715375,2027652.30493548,6.06757921872438,292.202105263158,4944875.7894737,0.974829977327724
0.063,3949.84395066182,2993.59548283047,2027712.02843375,6.06723281003529,292.192105263158,4943755.7894737,0.975159789387355
0.064,3949.7796834399,2993.80269253741,2027794.2905914,6.06721989685173,292.192105263158,4943755.7894737,0.975538132986196
0.065,3949.44777061656,2993.67915729392,2027713.36304513,6.06723260054437,292.192105263158,4943755.7894737,0.975916781979485
0.066,3949.34587412091,2993.62621015763,2027772.59779664,6.06688604884233,292.182105263158,4942635.7894737,0.976247227824217
0.067,3949.28141266338,2993.83306525552,2027854.44126687,6.06687319097308,292.182105263158,4942635.7894737,0.976626439793266
