Time,Thrust,T_cc,p_cc,OF,T_tank,p_tank,x_tank
[s],[N],[K],[Pa],[-],[K],[Pa],[-]
9.6848,3711.23902802223,2554.71744041695,2065956.04985546,4.40825576074823,274.844618348489,3260107.47558518,0.737132989535136
9.6856,3711.06791496516,2554.6353401448,2065876.54892051,4.4082930255718,274.844618348489,3260107.47558518,0.737377055138035
9.6864,3710.9220838416,2554.55591076986,2065808.92875796,4.408324719719,274.844618348489,3260107.47558518,0.737621290722508
9.6872,3710.8013315597,2554.48142165233,2065753.09219246,4.40835088958124,274.844618348489,3260107.47558518,0.737865695848217
9.688,3710.70446322541,2554.41341518662,2065708.47573202,4.40837179993974,274.844618348489,3260107.47558518,0.73811027007853
9.6888,3710.62959089508,2554.35282019724,2065674.19022175,4.40838786802472,274.844618348489,3260107.47558518,0.738355013004787
9.6896,3710.57438563175,2554.30006267853,2065649.13944709,4.40839960794071,274.844618348489,3260107.47558518,0.738599924263348
9.6904,3710.53628426794,2554.25516993896,2065632.11739607,4.40840758511089,274.844618348489,3260107.47558518,0.738845003546525
9.6912,3710.51265382391,2554.21786547868,2065621.88557781,4.40841238007479,274.844618348489,3260107.47558518,0.739090250608485
9.692,3710.50091750924,2554.18765298664,2065617.2322534,4.40841456076226,274.844618348489,3260107.47558518,0.739335665267149
9.6928,3710.49864681088,2554.16388870035,2065617.0157039,4.40841466224367,274.844618348489,3260107.47558518,0.739581247403002
9.6936,3710.50362441855,2554.14584204313,2065620.19377597,4.40668990504689,274.81108790959,3257337.8613321,0.739895797557434
9.6944,3710.45380621591,2554.29916524058,2065598.38299853,4.40670015385445,274.81108790959,3257337.8613321,0.740141554696003
9.6952,3710.32283512231,2554.39178209435,2065537.13169607,4.40672893472779,274.81108790959,3257337.8613321,0.740387480486686
9.696,3710.13377928032,2554.43433412602,2065449.24229056,4.40677023004737,274.81108790959,3257337.8613321,0.740633577173717
9.6968,3709.91044130074,2554.43655982691,2065345.22287587,4.40681910061559,274.81108790959,3257337.8613321,0.74087984633445
9.6976,3709.6709136475,2554.40760993104,2065233.57421092,4.40687155131799,274.81108790959,3257337.8613321,0.741126288997726
9.6984,3709.42934653677,2554.35572985914,2065120.9588228,4.40692445170991,274.81108790959,3257337.8613321,0.741372905747681
9.6992,3709.19639990779,2554.28813367541,2065012.39208358,4.40697544603118,274.81108790959,3257337.8613321,0.741619696819085
9.7,3708.97968208169,2554.21095645067,2064911.45251844,4.40702285409502,274.81108790959,3257337.8613321,0.741866662182986
9.7008,3708.78420745686,2554.1292635084,2064820.49761938,4.40706556959783,274.81108790959,3257337.8613321,0.742113801621593
9.7016,3708.61284453071,2554.04710216246,2064740.87503336,4.40710296066151,274.81108790959,3257337.8613321,0.742361114792053
9.7024,3708.46673858503,2553.96758311941,2064673.1217529,4.40713477608961,274.81108790959,3257337.8613321,0.742608601279324
9.7032,3708.34569882062,2553.89298068794,2064617.14625562,4.407161059709,274.81108790959,3257337.8613321,0.742856260638727
9.704,3708.24854185629,2553.82484289098,2064572.39048769,4.40718207424215,274.81108790959,3257337.8613321,0.74310409242904
9.7048,3708.17339016093,2553.76410440906,2064537.97017627,4.40719823540389,274.81108790959,3257337.8613321,0.743352096237157
9.7056,3708.11792356279,2553.71119694919,2064512.79321092,4.40721005632757,274.81108790959,3257337.8613321,0.743600271695424
9.7064,3708.079585755,2553.66615310311,2064495.65678624,4.40721810198106,274.81108790959,3257337.8613321,0.743848618492781
9.7072,3708.05574863483,2553.62870102123,2064485.32468448,4.4072229529142,274.81108790959,3257337.8613321,0.744097136380807
9.708,3708.04383836528,2553.59834828154,2064480.58653549,4.40722517746774,274.81108790959,3257337.8613321,0.744345825175697
9.7088,3708.04142762464,2553.57445418739,2064480.30116149,4.40722531145014,274.81108790959,3257337.8613321,0.744594684757106
9.7096,3708.04629876171,2553.55629039753,2064483.42623131,4.40549687150401,274.777556130075,3254568.13634418,0.744910489263912
9.7104,3707.996348304,2553.70966498868,2064461.54817463,4.40550717107277,274.777556130075,3254568.13634418,0.745159526931304
9.7112,3707.86534122687,2553.80237140126,2064400.27728384,4.4055360147668,274.777556130075,3254568.13634418,0.745408736580653
9.712,3707.67629555074,2553.84503032284,2064312.38814348,4.40557738685853,274.777556130075,3254568.13634418,0.745658120490337
9.7128,3707.45296773304,2553.84736331666,2064208.36884079,4.40562634836482,274.777556130075,3254568.13634418,0.745907680263015
9.7136,3707.21342146983,2553.81850713596,2064096.70675264,4.4056789030265,274.777556130075,3254568.13634418,0.74615741694541
9.7144,3706.97179051602,2553.76669688253,2063984.05665324,4.40573191821644,274.777556130075,3254568.13634418,0.746407331133365
9.7152,3706.73872759974,2553.69913996142,2063875.43073489,4.40578303528421,274.777556130075,3254568.13634418,0.746657423068354
9.716,3706.52184197167,2553.62196815155,2063774.4078572,4.40583057075875,274.777556130075,3254568.13634418,0.746907692724212
9.7168,3706.32615396077,2553.54024639039,2063683.34836622,4.40587341493672,274.777556130075,3254568.13634418,0.74715813988298
9.7176,3706.15454157313,2553.45802395769,2063603.60439499,4.40591093265665,274.777556130075,3254568.13634418,0.747408764199544
9.7184,3706.00816159037,2553.37841529304,2063535.71829827,4.40594286973574,274.777556130075,3254568.13634418,0.747659565255238
9.7192,3705.8868349966,2553.30369963643,2063479.60417806,4.40596926744032,274.777556130075,3254568.13634418,0.747910542601002
9.72,3705.78938989903,2553.23543062034,2063434.70939441,4.4059903864384,274.777556130075,3254568.13634418,0.748161695790984
9.7208,3705.71395934856,2553.17454876292,2063400.15453773,4.40600664093344,274.777556130075,3254568.13634418,0.748413024407589
9.7216,3705.65823182235,2553.1214914675,2063374.85158882,4.40601854309109,274.777556130075,3254568.13634418,0.748664528079114
9.7224,3705.61965785881,2553.07629659606,2063357.60094182,4.40602665742661,274.777556130075,3254568.13634418,0.748916206491108
9.7232,3705.59561422807,2553.03869693993,2063347.16865024,4.40603156450218,274.777556130075,3254568.13634418,0.749168059392554
9.724,3705.58353005173,2553.00820396082,2063342.34571521,4.40603383307088,274.777556130075,3254568.13634418,0.749420086597934
9.7248,3705.58097921191,2552.98418002618,2063341.99150608,4.40603399968025,274.777556130075,3254568.13634418,0.749672287986097
9.7256,3705.585743734,2552.96589903179,2063345.06352214,4.40430186782411,274.744023051444,3251798.30404931,0.749989387049733
9.7264,3705.5356604222,2553.11932545087,2063323.11797696,4.40431221846191,274.744023051444,3251798.30404931,0.750241769702016
9.7272,3705.40461669473,2553.21212153098,2063261.82710636,4.40434112545063,274.744023051444,3251798.30404931,0.750494327753587
9.728,3705.2155802601,2553.25488723324,2063173.93779455,4.40438257488564,274.744023051444,3251798.30404931,0.750747063517734
9.7288,3704.99226162973,2553.25732728343,2063069.91821553,4.40443162794561,274.744023051444,3251798.30404931,0.750999978623007
9.7296,3704.7526961004,2553.22856453125,2062958.24242079,4.40448428718801,274.744023051444,3251798.30404931,0.751253074134444
9.7304,3704.51100079865,2553.17682381802,2062845.55745801,4.4045374177767,274.744023051444,3251798.30404931,0.751506350659899
9.7312,3704.2778217322,2553.10930592881,2062736.87234258,4.40458865815439,274.744023051444,3251798.30404931,0.751759808447755
9.732,3704.06076852613,2553.03213937227,2062635.76625468,4.40463632155687,274.744023051444,3251798.30404931,0.752013447474749
9.7328,3703.86486741932,2552.9503887067,2062544.6023701,4.40467929487769,274.744023051444,3251798.30404931,0.752267267522815
9.7336,3703.69300609096,2552.86810517321,2062464.73727845,4.40471693967253,274.744023051444,3251798.30404931,0.75252126824459
9.7344,3703.54635256281,2552.78840693204,2062396.71866616,4.404748998775,274.744023051444,3251798.30404931,0.752775449217761
9.7352,3703.42473972539,2552.71357813754,2062340.46623122,4.40477551089486,274.744023051444,3251798.30404931,0.753029809988856
9.736,3703.32700728396,2552.645178013,2062295.43272335,4.4047967346499,274.744023051444,3251798.30404931,0.753284350107351
9.7368,3703.25129841195,2552.58415289583,2062260.74357748,4.40481308273622,274.744023051444,3251798.30404931,0.75353906915112
9.7376,3703.19531038528,2552.53094586956,2062235.3148528,4.4048250663552,274.744023051444,3251798.30404931,0.753793966744377
9.7384,3703.15650057258,2552.48560005335,2062217.95013587,4.40483324957225,274.744023051444,3251798.30404931,0.754049042569259
9.7392,3703.13225061288,2552.44785287022,2062207.41774954,4.40483821296392,274.744023051444,3251798.30404931,0.754304296372151
9.74,3703.1199924839,2552.41721966018,2062202.51006869,4.40484052569712,274.744023051444,3251798.30404931,0.754559727965831
9.7408,3703.11730149204,2552.39306585309,2062202.08701559,4.4048407250595,274.744023051444,3251798.30404931,0.754815337228379
9.7416,3703.1219592589,2552.37466758325,2062205.10592821,4.40310489211732,274.710488715291,3249028.36788301,0.755133772285012
9.7424,3703.0717426078,2552.52814626514,2062183.09268707,4.40311529413283,274.710488715291,3249028.36788301,0.755389566088229
9.7432,3702.94066126689,2552.62103212357,2062121.78144785,4.40314426489119,274.710488715291,3249028.36788301,0.755645538798454
9.744,3702.75163306172,2552.66390449995,2062033.89153071,4.40318579224182,274.710488715291,3249028.36788301,0.755901692764671
9.7448,3702.52832301067,2552.66645137269,2061929.87128922,4.40323493747258,274.710488715291,3249028.36788301,0.756158029641928
9.7456,3702.28873751913,2552.63778176476,2061818.18150594,4.40328770191902,274.710488715291,3249028.36788301,0.756414550514022
